FarmerID,Predicted_Income
2588,164353.59743652065
2589,481183.48864648363
2590,135239.94550050172
2591,124672.67627266466
2592,175843.5184781042
2593,151257.06593326895
2594,105512.02678456865
2595,133827.9524881135
2596,175010.24744876483
2597,427585.8594461877
2598,439170.47971896623
2599,255337.72163263056
2600,264842.6999074735
2601,177331.36034576705
2602,169452.2096900619
2603,131166.8869639007
2604,78554.0919131782
2605,322615.09748174855
2606,882704.6357874004
2607,72095.8897369868
2608,75266.05136173003
2609,216188.85798443033
2610,81760.937751225
2611,349639.497347722
2612,197007.87894452323
2613,169071.43714848545
2614,67997.51456079188
2615,191796.62891702203
2616,105869.94223373674
2617,155730.01161415115
2618,77592.97483073862
2619,251709.9816652353
2620,203221.66767926206
2621,86252.90391241078
2622,84038.57362037826
2623,84873.8582927407
2624,86252.90391241078
2625,338865.3601559021
2626,86154.75250944424
2627,130289.55812615258
2628,133445.37720116135
2629,185562.9983392178
2630,267109.3598101321
2631,117838.68646875143
2632,147711.05360487622
2633,214516.94687829097
2634,241260.81738500186
2635,413600.1632957645
2636,137328.1790142904
2637,494472.1499196745
2638,462247.1780327561
2639,268302.17542926595
2640,422701.45947382966
2641,429986.4564228379
2642,138416.50557578617
2643,79264.13147478193
2644,168351.40503534797
2645,54566.22922183348
2646,76547.47244982717
2647,355204.8425966119
2648,166051.16771610515
2649,130594.16448235407
2650,216707.07470576867
2651,250262.619903491
2652,205730.74582564083
2653,288475.41027273744
2654,120792.8835073866
2655,172361.31284399546
2656,100399.20568179178
2657,250446.37961670995
2658,123549.9831287942
2659,96641.78310714745
2660,138049.02220286147
2661,49527.203766040846
2662,178652.21117140682
2663,205030.69085150652
2664,129528.12022244473
2665,144433.0669054252
2666,95163.7566819443
2667,199048.5658911394
2668,168916.48704028784
2669,127187.82797777362
2670,73060.69206884183
2671,78223.03574392384
2672,132926.0440234891
2673,96584.07084620208
2674,74956.65256905837
2675,74913.9656080236
2676,172304.22648253682
2677,129860.62700311796
2678,64161.14404607388
2679,90581.53700589851
2680,68522.8126115239
2681,202989.49454754897
2682,70607.05418568055
2683,116004.74151674182
2684,146336.15594701556
2685,149443.8191076258
2686,204275.9450250222
2687,303413.65284574195
2688,153629.93199330047
2689,136185.27824881507
2690,547697.6741980973
2691,132108.21179662755
2692,229110.7132251194
2693,228979.0818501941
2694,135073.3756697711
2695,329848.46554962825
2696,235189.11978353927
2697,25468524.9164591
2698,438320.78587701474
2699,410375.5505239102
2700,398116.95935407653
2701,552980.6227025856
2702,151735.37559681822
2703,81677.74484205499
2704,80744.57890382723
2705,84392.36374301536
2706,89933.77388777447
2707,110761.35360560729
2708,481584.721582225
2709,278215.3790793341
2710,86066.4728492324
2711,84361.30399438157
2712,274948.79225464974
2713,259725.60833031888
2714,654917.2952848305
2715,564247.551529632
2716,617859.6170697422
2717,120827.31296386693
2718,220167.44487403968
2719,190886.14185504205
2720,256132.07816847513
2721,132916.1127962344
2722,58400.89463363673
2723,58063.59084077016
2724,81103.417629045
2725,52210.767687128035
2726,54345.570332975454
2727,56073.62825442437
2728,51989.69278778352
2729,185082.77774248814
2730,100481.64940867606
2731,415413.58704502485
2732,422505.17519047676
2733,353568.79802149785
2734,154879.57438471162
2735,140869.894267312
2736,144484.65602652176
2737,153476.87423928396
2738,182255.28666338752
2739,227056.65599957597
2740,478817.0324712873
2741,433271.5165974549
2742,268697.0844558934
2743,475732.81869251083
2744,77829.32253262965
2745,167654.80688360432
2746,44224.56613791181
2747,70766.79492229284
2748,285373.710880086
2749,786212.4965320781
2750,704164.1955277422
2751,884225.9059300252
2752,961855.3092993035
2753,231070.47922173011
2754,993696.680823984
2755,113789.14894072727
2756,114637.64834424062
2757,124004.07631058968
2758,130711.7238035372
2759,178014.53630937316
2760,205668.95688944162
2761,98490.01195338338
2762,142869.82307670944
2763,141205.7078428313
2764,177783.57945941424
2765,229667.5434782168
2766,90445.32376076764
2767,291383.993897606
2768,170775.53448227642
2769,159011.40367460513
2770,177518.2139272979
2771,89373.36409278959
2772,110601.85869718925
2773,194082.45422757542
2774,124912.78893588233
2775,184080.73404538445
2776,184239.1508361781
2777,184050.64248893905
2778,154006.5367086244
2779,137513.83199120354
2780,148276.4975286889
2781,213456.7844931297
2782,206330.89928832976
2783,246301.20650601713
2784,185733.61520385044
2785,142994.5859211739
2786,197509.92765660182
2787,117158.2585021512
2788,329346.7306610275
2789,202635.12979822836
2790,211779.12444495724
2791,208281.1716094464
2792,127905.6963732627
2793,193534.8885061578
2794,89627.69601075855
2795,99399.46701424316
2796,98622.0992719255
2797,218679.26472815155
2798,166077.5013219005
2799,121703.35376229162
2800,156604.8629475545
2801,250332.50511191002
2802,147643.78716960928
2803,56943.476816531766
2804,635974.0083269498
2805,185485.41231361157
2806,164869.76735501175
2807,434176.2863463328
2808,142511.95709979354
2809,136277.291712971
2810,82110.61817993014
2811,142653.72851998275
2812,137639.96507169039
2813,112588.79158478824
2814,247804.73604269602
2815,167709.50636662933
2816,174069.06306324323
2817,169190.31937898137
2818,95688.84718787858
2819,168458.87728106056
2820,181757.1767244212
2821,170943.7241304759
2822,170914.31034059776
2823,179022.38885541703
2824,171423.09232968575
2825,169328.4487354608
2826,284780.228475755
2827,170723.42514267293
2828,169955.45162844835
2829,134556.60248828446
2830,162331.97983914116
2831,127711.28010378461
2832,198916.0671986052
2833,189131.85855324083
2834,221823.40812791296
2835,102011.48221491842
2836,90108.59491155083
2837,204925.87357480478
2838,166342.95908126718
2839,178280.6551851195
2840,129386.51486767083
2841,206001.1244784541
2842,112381.2749548329
2843,71752.91734819685
2844,165261.4340804017
2845,234982.39547186237
2846,338482.843835996
2847,143482.14863253132
2848,228974.70789392001
2849,481922.8909229116
2850,266949.6229628143
2851,175377.55120681555
2852,303470.1852484613
2853,175260.06796249852
2854,181282.31729007958
2855,181396.3497614462
2856,234330.3635760148
2857,127565.0432335609
2858,113440.12135418202
2859,171701.68624707247
2860,69174.4082692767
2861,160212.37387099472
2862,179336.79822920813
2863,56019.43799288708
2864,206295.64216351463
2865,363387.1910762874
2866,216333.6827402926
2867,197404.83368518704
2868,140772.57766444527
2869,626746.397289306
2870,266347.15123619884
2871,274697.0929742543
2872,275848.8440017274
2873,274878.88840084936
2874,114970.92027873575
2875,203846.12458935304
2876,384570.65895127074
2877,162205.62332947855
2878,134527.74399922765
2879,236148.65117685427
2880,192218.18108212735
2881,454823.56629167986
2882,293058.8029460981
2883,192127.619141329
2884,202328.26680761133
2885,265156.57288645656
2886,179762.3326357326
2887,191584.98987484962
2888,191515.3506239277
2889,189971.89578519168
2890,321607.11244258226
2891,362027.09445297613
2892,478075.76086192706
2893,386123.69675731065
2894,161234.28137497057
2895,558900.4994122287
2896,165981.37135062547
2897,139676.09616566592
2898,194776.21562307279
2899,105939.58663113412
2900,209128.21126001616
2901,135433.02021827333
2902,361544.37032975175
2903,139409.9482746818
2904,138956.35875800732
2905,143062.33465516876
2906,358160.81539441133
2907,672554.6595185234
2908,193315.64043350882
2909,139156.82867405697
2910,394168.8167619232
2911,495868.62054835295
2912,413660.46923407295
2913,228606.8638410602
2914,496278.3848622201
2915,137315.00848724222
2916,137537.2382436263
2917,207978.7834383079
2918,247719.79202754033
2919,327349.9020233517
2920,115607.51821872892
2921,208471.29216095043
2922,196630.27860734824
2923,129744.90551368363
2924,130997.1093349451
2925,179345.868963709
2926,179649.10808352823
2927,241660.75797297928
2928,175718.51692383864
2929,169342.0451461959
2930,183101.45399945747
2931,179870.04651087237
2932,668622.297410105
2933,235261.71646927713
2934,453650.6353166688
2935,187053.44177398525
2936,244454.23012586788
2937,467800.7291806892
2938,169126.58079095633
2939,254970.86771036134
2940,304925.58959264436
2941,91742.22146888595
2942,509369.6329190116
2943,204350.3772172322
2944,94600.85665656945
2945,201029.56257112234
2946,81391.73221049206
2947,200990.4586737705
2948,417317.87623843446
2949,200126.88712139084
2950,433260.54627994064
2951,104053.87624021924
2952,85873.8088851255
2953,222860.5840596827
2954,294276.107814415
2955,182245.24104860364
2956,147161.71435179625
2957,233422.76189311204
2958,203083.45744483717
2959,270426.97767395887
2960,224168.60349046436
2961,278868.34177078854
2962,267277.49286991695
2963,226277.61069069215
2964,221250.4273683332
2965,257653.70565598866
2966,206650.60787416255
2967,241378.4573541311
2968,223240.73733055757
2969,216346.24812731455
2970,215723.78623141753
2971,206186.31531335285
2972,81553.12734740015
2973,271329.81090440846
2974,179755.93627379768
2975,171768.8001931443
2976,285030.2139181
2977,174568.06910384353
2978,49429.845678097496
2979,68738.24664121772
2980,75061.53844898938
2981,73788.88301781894
2982,73693.81151353035
2983,507641.71146291797
2984,272907.03028993565
2985,75989.10629261675
2986,276258.05227947526
2987,76902.6598664756
2988,194943.16056157148
2989,136614.575140552
2990,273182.75351251283
2991,390543.7466447114
2992,218079.49704399853
2993,80485.00623095635
2994,466119.8061893077
2995,183968.40416352949
2996,237697.51955686518
2997,196632.66141547306
2998,236229.1891053935
2999,175201.18558909744
3000,264130.9158993009
3001,225916.8325966777
3002,180254.54626057527
3003,178993.71943636145
3004,65021.59247010555
3005,221006.48368395647
3006,218352.22264357295
3007,140971.28452363913
3008,132028.33290430807
3009,143428.9627649085
3010,138277.32638613074
3011,233998.79242402513
3012,170281.64706712653
3013,351244.7710281252
3014,149813.01579523305
3015,207361.8572664693
3016,208541.96675964113
3017,161657.11193910812
3018,146715.8226398556
3019,635515.9110437364
3020,193937.0386319487
3021,687125.5759428301
3022,291136.86292454123
3023,64960.943983936944
3024,369953.6226579419
3025,439684.41093054164
3026,444212.91604869347
3027,108711.04759274643
3028,251496.71893983008
3029,336854.0123301972
3030,223642.63853383623
3031,216208.35130979217
3032,122195.95226879817
3033,281393.1615942849
3034,143799.0282880064
3035,188182.43280012129
3036,97395.85402721488
3037,146770.45288407968
3038,557161.2666226643
3039,137285.9247793807
3040,109845.81394585168
3041,168802.246584441
3042,251552.57870668452
3043,99841.0561209764
3044,84843.05146926933
3045,128247.84368338296
3046,81774.40187728549
3047,70370.41659830109
3048,67740.91426050501
3049,195645.2131067335
3050,137040.62052993217
3051,149201.8386856318
3052,107154.2838686261
3053,61651.65690280788
3054,161601.80415463078
3055,54873.34590146939
3056,185093.9997247889
3057,659415.5999710804
3058,185216.6544126148
3059,162757.0846674431
3060,226053.96907340107
3061,207669.22212103492
3062,273491.3830672729
3063,214958.8853605113
3064,285681.34551845223
3065,417640.5825545835
3066,446842.0005837164
3067,262961.15890706197
3068,330228.3634629338
3069,316521.5830645487
3070,86597.21874277569
3071,517171.90365469933
3072,286605.3741623845
3073,205155.92905669205
3074,68857.07309421853
3075,117969.96092035757
3076,119076.615923496
3077,99982.81268477354
3078,216728.53522392103
3079,222269.58855368022
3080,188146.3501973414
3081,130658.35525648031
3082,138475.1865044241
3083,223111.8956209502
3084,133223.5158233689
3085,135851.56240497116
3086,130879.2619210617
3087,161679.07083913073
3088,193501.58248777533
3089,155855.16258879233
3090,183312.33236005562
3091,197012.1496916136
3092,149558.95356120713
3093,176371.14130240798
3094,172378.53022646054
3095,220552.4129252613
3096,87897.21031566786
3097,78680.61580575832
3098,115120.4369918772
3099,215302.38516419526
3100,114375.30353787704
3101,383236.9110777952
3102,99167.23541277269
3103,178882.22175129215
3104,284408.00607026595
3105,178874.9718831754
3106,80384.24684455094
3107,96322.21217245434
3108,95409.95456388504
3109,78264.05298334603
3110,80720.04197035095
3111,79148.68785303373
3112,79322.9115001111
3113,269351.5309825237
3114,240546.10175850047
3115,102098.88803275645
3116,208718.4333767179
3117,76199.0070261656
3118,219882.36117985228
3119,219864.28917912755
3120,217471.54895371982
3121,220759.64346199413
3122,64182.78666646204
3123,220742.98191114666
3124,215238.1183359752
3125,57030.64718738911
3126,220728.24018542888
3127,70393.39224893405
3128,70229.76129108346
3129,60542.2808336841
3130,70228.86603437508
3131,192375.3377044684
3132,180205.07800739544
3133,106034.84543893671
3134,209527.73226429935
3135,240381.3550699866
3136,223815.90060493362
3137,276309.5348322774
3138,192367.0705748609
3139,183575.58197947737
3140,208854.47693590735
3141,240914.4652374796
3142,206102.68716712223
3143,240525.55630368344
3144,173085.41184750985
3145,137170.33309070248
3146,225224.3142068821
3147,262387.3539118622
3148,160219.0028956542
3149,134361.08621956973
3150,116873.0806043989
3151,104409.00437579823
3152,109127.44143538176
3153,199793.3729295294
3154,185666.31404462655
3155,227919.25841028045
3156,120471.27313798352
3157,252581.6673014835
3158,250313.66243647248
3159,65647.75418315922
3160,65419.62038139108
3161,308158.0613039286
3162,294744.0520676413
3163,255089.41249387315
3164,64767.56477947827
3165,296162.8487406086
3166,59447.695949279805
3167,323415.55606331275
3168,292777.88266171707
3169,61356.54792852803
3170,293070.35709543433
3171,296162.8487406086
3172,257959.81607623538
3173,67082.754677308
3174,252870.78200355492
3175,189195.5812329626
3176,256929.33673712786
3177,136807.02080197062
3178,259245.20182583737
3179,255020.48475787966
3180,261323.1627531906
3181,430776.4540721744
3182,295440.39837589173
3183,284114.0486045368
3184,140645.24205868828
3185,260386.63551888615
3186,302591.4122408746
3187,258129.14021343045
3188,281738.52178360935
3189,296156.59746302204
3190,60835.62834195592
3191,259242.39979578136
3192,228977.68515623605
3193,295440.39837589173
3194,61356.54792852803
3195,136411.8022051248
3196,67329.36549385115
3197,295440.39837589173
3198,260307.89123394183
3199,62513.73399372431
3200,283686.6997967368
3201,252133.72123317196
3202,295440.39837589173
3203,568235.5772220803
3204,189263.10329636783
3205,62513.73399372431
3206,266613.46441224334
3207,510885.63244726206
3208,93077.79284480686
3209,67213.5456818493
3210,101534.12115201898
3211,103560.90338015361
3212,78153.97069595978
3213,128104.787493554
3214,53302.28435544207
3215,190507.8049707287
3216,148630.2097674932
3217,198492.1106853283
3218,67339.68662876824
3219,276229.14154568047
3220,334890.8369391843
3221,334139.6494301504
3222,635412.9288874029
3223,628852.951146427
3224,194542.73167724378
3225,104691.77247549912
3226,180873.51191522655
3227,173107.1161391027
3228,97983.63902309757
3229,468611.680153804
3230,217606.91037074392
3231,422184.2460263065
3232,190321.0409929591
3233,184643.23765605586
3234,86754.53327776447
3235,130166.74942428397
3236,156171.00762800954
3237,282254.93449013925
3238,67255.05288430896
3239,197830.26010906108
3240,134365.01434724446
3241,132843.6290955993
3242,62402.35022416341
3243,62549.87844760527
3244,211918.21930243896
3245,341570.74196561705
3246,73502.14497455575
3247,88989.87832381329
3248,226243.53953146908
3249,189817.6256130478
3250,193762.96406579562
3251,253961.33463099343
3252,137735.4412380237
3253,362984.4381209972
3254,88263.25146619018
3255,209023.7853941776
3256,347202.9207043245
3257,347630.2695121244
3258,89114.34603215854
3259,346703.11283648957
3260,89114.34603215854
3261,77786.05527996384
3262,77754.99553133007
3263,102922.88623003277
3264,118250.7683369121
3265,421576.48871812236
3266,182864.05404281756
3267,153489.60003139908
3268,268549.0729277314
3269,652294.1573834646
3270,98072.73243484457
3271,139234.93383798865
3272,196624.12171495747
3273,207372.31226965832
3274,104377.481693607
3275,397410.92671452026
3276,508943.4007105635
3277,276101.31740145246
3278,206945.10362006412
3279,74650.85426695242
3280,252195.56602853097
3281,421505.68554955936
3282,231025.71172005386
3283,232606.6885975413
3284,195856.64360752582
3285,75579.30136558696
3286,200005.55370578295
3287,176037.23990129054
3288,69268.33068643382
3289,175760.5607574751
3290,200020.26425879606
3291,199653.73233217347
3292,45733.45414334373
3293,187879.50592771778
3294,209581.90314398313
3295,186535.67191035286
3296,202450.52801021512
3297,266015.85635647556
3298,135456.78884290013
3299,135516.79047279543
3300,133377.55269954755
3301,143725.08551254543
3302,183201.40861908946
3303,182182.02470812754
3304,134594.39208590955
3305,159536.4568890558
3306,268027.8679324059
3307,106151.52196287428
3308,167898.09034705797
3309,242730.56794790193
3310,88579.78115216072
3311,184237.49143319234
3312,102211.58973112103
3313,227651.0933097546
3314,288133.61483500036
3315,236382.63328648554
3316,644971.7249629847
3317,132627.2489215598
3318,276418.608397724
3319,243388.01946283522
3320,186829.4478777913
3321,137472.78674581414
3322,89015.99485243257
3323,83480.82146081745
3324,270802.05293963023
3325,269034.49067684566
3326,123218.65287968566
3327,201647.47826583605
3328,156170.9940559793
3329,545705.3575769477
3330,333245.2292801575
3331,79206.74994541275
3332,196056.82887999382
3333,80433.10715965208
3334,94244.15421854805
3335,185288.08703448006
3336,173633.12447884306
3337,155494.27766090984
3338,592842.6999090072
3339,173942.5719170181
3340,506992.2284970529
3341,182314.6058563832
3342,138405.09360356416
3343,118212.58016403783
3344,96483.21479577648
3345,242340.43745339627
3346,191931.95727210375
3347,206024.50934908813
3348,84475.25687371526
3349,91065.21803864843
3350,86638.66834929469
3351,115167.50139990415
3352,113770.33001827262
3353,284659.94781617715
3354,88477.97805809679
3355,90812.92741478997
3356,112781.65402091194
3357,115887.3289218348
3358,115065.40254158512
3359,118918.94363699606
3360,86862.5917853989
3361,181506.14677518493
3362,512266.0443355666
3363,93109.30561301163
3364,75396.31056070483
3365,516976.97232636437
3366,89141.1020772977
3367,179324.23080016172
3368,151898.6665975061
3369,180071.10349433922
3370,119191.88313123687
3371,94340.77148786026
3372,449782.32037670945
3373,211672.23987252876
3374,119636.76574017489
3375,141332.43065973878
3376,96265.4242213332
3377,537482.0952783631
3378,325130.2248463173
3379,111360.76285263644
3380,356574.6688167426
3381,76850.59218288373
3382,552394.685393037
3383,116195.3479262494
3384,223317.19593647792
3385,181665.99242030506
3386,220416.03229550028
3387,177655.36291582178
3388,189306.7196490775
3389,209585.6737253631
3390,192429.1717081787
3391,221416.00493638133
3392,181637.70726956511
3393,504489.0169623727
3394,259552.03695944184
3395,169569.92665041308
3396,843640.7621138999
3397,380663.5756629894
3398,510529.23774015304
3399,394711.77178916294
3400,371826.0426050307
3401,310933.2843631371
3402,380547.370082919
3403,157433.38229832047
3404,157257.05992635802
3405,497382.34179887
3406,473812.72017915256
3407,107970.63583720112
3408,146670.86618893372
3409,266855.5329789712
3410,348165.41963132506
3411,421907.42340421723
3412,79320.22695720269
3413,193437.82547104923
3414,90963.91633384576
3415,256352.17094832624
3416,550049.8134379117
3417,204735.23019805452
3418,91725.80398726174
3419,197136.5845395364
3420,212988.8299141782
3421,214612.06799014373
3422,100457.82205568904
3423,536892.6472877123
3424,100126.01893883962
3425,179215.85899480496
3426,215886.57901773142
3427,179044.60961195244
3428,489234.90959144593
3429,295607.1614942654
3430,217671.42698807718
3431,218955.10914347265
3432,178171.97641258832
3433,113834.26599959812
3434,192067.96988269684
3435,171986.82611644253
3436,193993.85150439636
3437,97869.01835934553
3438,309946.57295931067
3439,1017338.8878129247
3440,170575.9965919942
3441,171580.12390294494
3442,247834.71050416434
3443,291499.8909976218
3444,568224.1734468805
3445,230615.80998408038
3446,225796.84732361342
3447,194691.89622663154
3448,229723.27175556895
3449,202736.61657672492
3450,207042.44291840392
3451,176269.54661732994
3452,180944.2126681639
3453,176020.080511604
3454,163664.07632079575
3455,78759.71902676798
3456,119278.22313052646
3457,124495.4916940997
3458,130639.34036960275
3459,172592.11481867213
3460,119318.09066923807
3461,178285.08854102815
3462,614572.6676004578
3463,204343.56550057704
3464,278210.125813068
3465,408828.9242685387
3466,268577.5760240769
3467,116266.97155396642
3468,64736.245391394725
3469,69655.61802807545
3470,396869.0265700989
3471,663125.9582361334
3472,266204.9421376324
3473,100961.06717610138
3474,137988.64356395017
3475,320382.77288633643
3476,222684.1412837278
3477,207733.79769599804
3478,202530.21257288277
3479,217119.24883474683
3480,345974.7496633972
3481,208590.70565379356
3482,257837.34225053026
3483,61733.55559564037
3484,265124.0412357351
3485,167108.5108217739
3486,182764.8640125633
3487,120589.86846622171
3488,95604.63764743028
3489,183286.72507325807
3490,206880.32515850328
3491,179427.3174727383
3492,184394.68706394633
3493,175321.79236429924
3494,173400.65105150559
3495,332479.95224724564
3496,263824.1233844427
3497,54777.16339205778
3498,275751.9200505682
3499,408289.0399515847
3500,403384.89470288187
3501,176714.4749925165
3502,133752.2512624886
3503,146105.9411319409
3504,130348.25522251806
3505,96911.35024123307
3506,267212.1174580722
3507,116748.61495892116
3508,174293.79564872512
3509,212598.92817890696
3510,450468.8784537713
3511,234066.23731885926
3512,135939.2896175219
3513,134298.51427183722
3514,174268.34815326286
3515,175027.43391308037
3516,213758.17692354618
3517,73851.52746864411
3518,198633.55522387812
3519,128634.57991258422
3520,126593.99426657733
3521,198588.25869412257
3522,282367.3667292057
3523,118421.60413395087
3524,198256.10434495177
3525,87505.63322851295
3526,68108.23752769736
3527,68145.20686964432
3528,186477.09800850556
3529,68108.23752769736
3530,70919.02215990928
3531,47452.73238590751
3532,156099.72796861728
3533,416445.5967010986
3534,105891.44896890588
3535,148981.08134389797
3536,124374.35693386677
3537,177866.04929302033
3538,216956.25268878433
3539,720561.0637252325
3540,637477.1435318519
3541,50805.04024444915
3542,186624.9320493887
3543,100728.5160500864
3544,65082.818274536985
3545,181001.84441840975
3546,262051.8704889631
3547,305307.8970386537
3548,198225.75799648295
3549,169076.20943911964
3550,278244.8611811563
3551,257123.20564823295
3552,279974.22978022596
3553,585860.848139057
3554,135651.3001005527
3555,196343.24724964768
3556,219643.0417263034
3557,300930.87547069497
3558,126056.2532921475
3559,209527.25054109405
3560,282661.53220192256
3561,198918.42578829883
3562,265807.16805290536
3563,191218.3931363843
3564,95384.470176343
3565,108995.04907006196
3566,212530.2445395167
3567,221298.29537576897
3568,138469.0945042645
3569,118310.67802362694
3570,523034.2526713329
3571,486495.9781104569
3572,611537.5707492129
3573,191124.3951912645
3574,174657.5729183625
3575,174273.8980869267
3576,236616.44767815317
3577,202408.01342800597
3578,156212.84997333653
3579,113767.02473510083
3580,126237.98897159557
3581,249982.55660548087
3582,238086.86993420587
3583,224645.32474720848
3584,169223.22363683235
3585,194978.09740523025
3586,146130.30055650143
3587,182104.71346832477
3588,136441.20468713067
3589,347439.254657351
3590,298569.83445862134
3591,195446.56763167863
3592,247457.94281871378
3593,222314.45852702524
3594,293469.0000756008
3595,163777.8489336557
3596,143657.91884344709
3597,501382.04852592514
3598,130156.06255447172
3599,232915.6762292037
3600,256193.29034669837
3601,164610.43444326162
3602,249337.01455109572
3603,204862.47065589193
3604,201876.26295404098
3605,90748.177604673
3606,233479.47796240385
3607,95489.44598029689
3608,191106.5334994212
3609,198244.7331113041
3610,293682.6468148089
3611,152268.07414218734
3612,84463.70112726989
3613,97971.97070955289
3614,289455.8805477178
3615,8503581.331922213
3616,191106.5334994212
3617,214206.9084816725
3618,107109.82974260184
3619,85216.4953833633
3620,118205.06965794472
3621,118024.54100718103
3622,138855.64863006552
3623,118565.74492294354
3624,120687.66988263966
3625,11346234.687314577
3626,92684.13828605869
3627,160219.56778234802
3628,404104.0296299305
3629,346987.5225710522
3630,84991.88706818514
3631,142975.47210745566
3632,85591.75869325837
3633,321431.417541426
3634,134123.47308765358
3635,203460.33190748407
3636,470308.58834361343
3637,474122.1566508665
3638,299113.58740116993
3639,81484.60182830875
3640,298003.5270720869
3641,289068.3456403136
3642,294601.3262503522
3643,299259.81082886294
3644,295679.8705762974
3645,293209.3792733662
3646,288569.96063450875
3647,84655.25537618053
3648,84601.78754644717
3649,145786.67213288404
3650,151886.79348093548
3651,145267.5326834997
3652,121555.51859626257
3653,128129.60227790111
3654,125220.3886955402
3655,126787.14426485565
3656,121944.39943391702
3657,120848.90523069489
3658,145310.74820170872
3659,128485.26894395851
3660,129398.73370184822
3661,106409.72710879262
3662,96887.0184540736
3663,1149830.208432726
3664,270572.0320718145
3665,61725.048010427505
3666,282488.4146562392
3667,127438.13296723709
3668,168364.3328162384
3669,168364.3328162384
3670,169081.074951807
3671,187379.00899579815
3672,143759.5071093472
3673,193696.51568609945
3674,187020.9892560991
3675,172830.87640604036
3676,239307.99258663852
3677,178179.22504966822
3678,104232.2454193392
3679,381698.8991428456
3680,154289.5679711152
3681,389204.1899593596
3682,150314.44476106498
3683,318878.9745514789
3684,266832.8909223447
3685,135465.20234390616
3686,219924.29225534326
3687,264096.02164253715
3688,250933.60839995448
3689,230039.93449851408
3690,187564.8533246568
3691,173751.96867063397
3692,210260.17413800687
3693,136166.9307212918
3694,138496.52718068234
3695,214960.2750530507
3696,184364.123821325
3697,169296.4996054935
3698,187202.65638593017
3699,313348.74232919794
3700,187088.1615341446
3701,71953.87137690588
3702,68390.77868801469
3703,68259.55393538612
3704,72066.96884448078
3705,74541.88603186603
3706,189450.96934562616
3707,211287.93156109133
3708,133351.60303950944
3709,435690.3062633652
3710,177529.2336201624
3711,176029.27696156298
3712,141981.0678564154
3713,220192.29151040717
3714,210867.6988987987
3715,99881.86504715118
3716,110981.55209283119
3717,254942.80132496462
3718,413158.3530144041
3719,226268.5809641552
3720,82943.58536577299
3721,141281.01303050457
3722,131436.85949786432
3723,104013.07764588192
3724,91153.57697150763
3725,280787.68716744555
3726,168337.72738238377
3727,222092.63945374434
3728,188534.12967947253
3729,210483.35945329163
3730,156447.60562248598
3731,145398.74871616493
3732,163638.7276058553
3733,162495.1607252289
3734,179883.9357985532
3735,166384.84934728657
3736,166384.84934728657
3737,192812.85240176666
3738,98794.87735780994
3739,91866.82947523563
3740,233587.22358597215
3741,135352.83577141844
3742,206720.15819691579
3743,220133.38495397323
3744,121410.25058482864
3745,164421.17062216243
3746,272870.5384008948
3747,177964.97584339103
3748,473264.56178333354
3749,112173.91550317196
3750,226067.36015193464
3751,205646.15073088702
3752,106026.58029416844
3753,178420.91247406026
3754,216896.5458731676
3755,209600.47119941202
3756,224600.19364428244
3757,54546.36766925189
3758,102055.18473159538
3759,71751.78678047999
3760,57524.42702280735
3761,83120.14917164118
3762,72925.6155581398
3763,69656.29689892958
3764,121223.28846615469
3765,80963.40476523928
3766,75065.3725269841
3767,492449.6627595852
3768,270970.94362432335
3769,77804.70922814996
3770,275816.26823791885
3771,187899.13377232963
3772,320218.3445172643
3773,81245.69229641072
3774,432571.8732915836
3775,124763.46492779336
3776,325891.1788063738
3777,352448.3697495955
3778,238935.29606849694
3779,138522.572237424
3780,271346.7720921624
3781,175791.7273600912
3782,138213.29598469136
3783,135521.2238507506
3784,135380.78901412402
3785,323430.5295473303
3786,293055.2101647593
3787,419980.38375982956
3788,211632.58093016426
3789,712062.3131788494
3790,191345.42801858552
3791,72763.7609615373
3792,98170.30933370163
3793,84685.12544028946
3794,256763.00076997455
3795,331052.8358060294
3796,124802.52571480407
3797,98313.0158536624
3798,126043.61086224517
3799,5974329.788733121
3800,126384.79804350366
3801,452306.54939635145
3802,57568.24681329231
3803,170494.10114770388
3804,167978.05810900466
3805,168229.57019750046
3806,74109.12649293998
3807,116573.66037639463
3808,83209.23115984368
3809,265791.760874943
3810,78445.59452288061
3811,195867.5399528867
3812,192225.51667494685
3813,78153.6240436086
3814,94627.68480823516
3815,70483.97614833288
3816,96864.25350366684
3817,87554.65675917375
3818,72109.62319220854
3819,141639.00264435943
3820,117678.58183649267
3821,190944.80036229457
3822,344031.1483361533
3823,137393.65244355804
3824,91781.76390470323
3825,223612.96246987063
3826,117964.22846825418
3827,188429.01646411236
3828,263533.52064800455
3829,436135.138626221
3830,242167.61542726928
3831,265654.5113028584
3832,656135.8165824254
3833,574048.2821505871
3834,1057589.9278610528
3835,209289.5587644253
3836,119802.75244292789
3837,224094.20656838478
3838,320508.9939935303
3839,267552.02235239133
3840,658608.879607233
3841,284205.4167211416
3842,122741.13099774637
3843,297345.54023432115
3844,199023.6378465711
3845,170937.2212443896
3846,130692.08020341527
3847,129216.12414162912
3848,210167.69765267483
3849,222258.1413579001
3850,188477.61274649817
3851,249932.90319547488
3852,213168.4395364643
3853,72250.6422254402
3854,170423.28002064268
3855,69359.90848658013
3856,276425.31658171426
3857,256760.60803315742
3858,177863.68818937932
3859,102869.4683537542
3860,230023.07374407438
3861,171639.5024503236
3862,194350.50635312748
